"typ_predmetu_hodnoceni","kod_chu","nazev_chu","druh","feature_code","hodnocene_obdobi_od","hodnocene_obdobi_do","oop","parametr_nazev","parametr_hodnota","parametr_limit","parametr_jednotka","stav","trend","datum_hodnoceni","pracoviste","ID_ND_AKCE"
"Druh","CZ0423216","Kopistská výsypka","Bombina bombina",1188,2022-04-15,2024-05-12,"Krajský úøad Ústeckého kraje","POPULACE_P1b",50,30,"% lokalit v dobrém stavu","dobrý","zhoršující se",2025-04-10,"RP SCHKO Èeské støedohoøí","12546396 || 13409844 || 12057366 || 12546410 || 13409826 || 12546395 || 12057344 || 12057439 || 13123328 || 12548487 || 12548472 || 12057341 || 12057424 || 13409827 || 12548488 || 13409845 || 12057327 || 12546397 || 12057440 || 13437190 || 13437177 || 12546401 || 12546414 || 12057441 || 12057381 || 12546416 || 12546411 || 13437166 || 13437250 || 12546415 || 13437191 || 12057413 || 12548476 || 12057425 || 13437216 || 12548482 || 12548453 || 12057342 || 12057345 || 12548489 || 13437232 || 12548462 || 13437186 || 12546402 || 12057394 || 12057418 || 12546417 || 12546418 || 13437150 || 13437227 || 12057388 || 12546399 || 12546412 || 12057346 || 12546413 || 12057408 || 12057449 || 12548479 || 12548468 || 12057389 || 12548490 || 12057390 || 12548480 || 12548457 || 12057446 || 12548459 || 12548475 || 12548465 || 12057354 || 12548463 || 12057459 || 12057347 || 12548458 || 12553133 || 13437207 || 12548481 || 12548469 || 12548493 || 13437162 || 12057398 || 12057399 || 12057395 || 12548474 || 12057372 || 13439581 || 12548486 || 12548467 || 13439570 || 12057312 || 12057314 || 12548470 || 12548491 || 12548471 || 12057426 || 13116245 || 12057412 || 13409839 || 12548477 || 13409833 || 13116123 || 12548455 || 12548483 || 12057431 || 12546394 || 12546408 || 13409824 || 13409825 || 12057370 || 13116222 || 12057452 || 12546409 || 12057437 || 13116090 || 13116306 || 13116155 || 13121347 || 13121352 || 12057325 || 12057336 || 13409840 || 13409831 || 13121349 || 12548484 || 12057401 || 13121350 || 12548456 || 12548466"
"Druh","CZ0423216","Kopistská výsypka","Bombina bombina",1188,2022-04-15,2024-05-12,"Krajský úøad Ústeckého kraje","REPRODUKCE_P2",NA,NA,"% lokalit v dobrém stavu","nehodnocen","neznámý",2025-04-10,"RP SCHKO Èeské støedohoøí","12546396 || 13409844 || 12057366 || 12546410 || 13409826 || 12546395 || 12057344 || 12057439 || 13123328 || 12548487 || 12548472 || 12057341 || 12057424 || 13409827 || 12548488 || 13409845 || 12057327 || 12546397 || 12057440 || 13437190 || 13437177 || 12546401 || 12546414 || 12057441 || 12057381 || 12546416 || 12546411 || 13437166 || 13437250 || 12546415 || 13437191 || 12057413 || 12548476 || 12057425 || 13437216 || 12548482 || 12548453 || 12057342 || 12057345 || 12548489 || 13437232 || 12548462 || 13437186 || 12546402 || 12057394 || 12057418 || 12546417 || 12546418 || 13437150 || 13437227 || 12057388 || 12546399 || 12546412 || 12057346 || 12546413 || 12057408 || 12057449 || 12548479 || 12548468 || 12057389 || 12548490 || 12057390 || 12548480 || 12548457 || 12057446 || 12548459 || 12548475 || 12548465 || 12057354 || 12548463 || 12057459 || 12057347 || 12548458 || 12553133 || 13437207 || 12548481 || 12548469 || 12548493 || 13437162 || 12057398 || 12057399 || 12057395 || 12548474 || 12057372 || 13439581 || 12548486 || 12548467 || 13439570 || 12057312 || 12057314 || 12548470 || 12548491 || 12548471 || 12057426 || 13116245 || 12057412 || 13409839 || 12548477 || 13409833 || 13116123 || 12548455 || 12548483 || 12057431 || 12546394 || 12546408 || 13409824 || 13409825 || 12057370 || 13116222 || 12057452 || 12546409 || 12057437 || 13116090 || 13116306 || 13116155 || 13121347 || 13121352 || 12057325 || 12057336 || 13409840 || 13409831 || 13121349 || 12548484 || 12057401 || 13121350 || 12548456 || 12548466"
"Druh","CZ0423216","Kopistská výsypka","Bombina bombina",1188,2022-04-15,2024-05-12,"Krajský úøad Ústeckého kraje","ZTRATA_BIOTOPU_P3",100,30,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP SCHKO Èeské støedohoøí","12546396 || 13409844 || 12057366 || 12546410 || 13409826 || 12546395 || 12057344 || 12057439 || 13123328 || 12548487 || 12548472 || 12057341 || 12057424 || 13409827 || 12548488 || 13409845 || 12057327 || 12546397 || 12057440 || 13437190 || 13437177 || 12546401 || 12546414 || 12057441 || 12057381 || 12546416 || 12546411 || 13437166 || 13437250 || 12546415 || 13437191 || 12057413 || 12548476 || 12057425 || 13437216 || 12548482 || 12548453 || 12057342 || 12057345 || 12548489 || 13437232 || 12548462 || 13437186 || 12546402 || 12057394 || 12057418 || 12546417 || 12546418 || 13437150 || 13437227 || 12057388 || 12546399 || 12546412 || 12057346 || 12546413 || 12057408 || 12057449 || 12548479 || 12548468 || 12057389 || 12548490 || 12057390 || 12548480 || 12548457 || 12057446 || 12548459 || 12548475 || 12548465 || 12057354 || 12548463 || 12057459 || 12057347 || 12548458 || 12553133 || 13437207 || 12548481 || 12548469 || 12548493 || 13437162 || 12057398 || 12057399 || 12057395 || 12548474 || 12057372 || 13439581 || 12548486 || 12548467 || 13439570 || 12057312 || 12057314 || 12548470 || 12548491 || 12548471 || 12057426 || 13116245 || 12057412 || 13409839 || 12548477 || 13409833 || 13116123 || 12548455 || 12548483 || 12057431 || 12546394 || 12546408 || 13409824 || 13409825 || 12057370 || 13116222 || 12057452 || 12546409 || 12057437 || 13116090 || 13116306 || 13116155 || 13121347 || 13121352 || 12057325 || 12057336 || 13409840 || 13409831 || 13121349 || 12548484 || 12057401 || 13121350 || 12548456 || 12548466"
"Druh","CZ0423216","Kopistská výsypka","Bombina bombina",1188,2022-04-15,2024-05-12,"Krajský úøad Ústeckého kraje","TLAK_RYB_P4",100,30,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP SCHKO Èeské støedohoøí","12546396 || 13409844 || 12057366 || 12546410 || 13409826 || 12546395 || 12057344 || 12057439 || 13123328 || 12548487 || 12548472 || 12057341 || 12057424 || 13409827 || 12548488 || 13409845 || 12057327 || 12546397 || 12057440 || 13437190 || 13437177 || 12546401 || 12546414 || 12057441 || 12057381 || 12546416 || 12546411 || 13437166 || 13437250 || 12546415 || 13437191 || 12057413 || 12548476 || 12057425 || 13437216 || 12548482 || 12548453 || 12057342 || 12057345 || 12548489 || 13437232 || 12548462 || 13437186 || 12546402 || 12057394 || 12057418 || 12546417 || 12546418 || 13437150 || 13437227 || 12057388 || 12546399 || 12546412 || 12057346 || 12546413 || 12057408 || 12057449 || 12548479 || 12548468 || 12057389 || 12548490 || 12057390 || 12548480 || 12548457 || 12057446 || 12548459 || 12548475 || 12548465 || 12057354 || 12548463 || 12057459 || 12057347 || 12548458 || 12553133 || 13437207 || 12548481 || 12548469 || 12548493 || 13437162 || 12057398 || 12057399 || 12057395 || 12548474 || 12057372 || 13439581 || 12548486 || 12548467 || 13439570 || 12057312 || 12057314 || 12548470 || 12548491 || 12548471 || 12057426 || 13116245 || 12057412 || 13409839 || 12548477 || 13409833 || 13116123 || 12548455 || 12548483 || 12057431 || 12546394 || 12546408 || 13409824 || 13409825 || 12057370 || 13116222 || 12057452 || 12546409 || 12057437 || 13116090 || 13116306 || 13116155 || 13121347 || 13121352 || 12057325 || 12057336 || 13409840 || 13409831 || 13121349 || 12548484 || 12057401 || 13121350 || 12548456 || 12548466"
"Druh","CZ0423216","Kopistská výsypka","Bombina bombina",1188,2022-04-15,2024-05-12,"Krajský úøad Ústeckého kraje","MANIPULACE_HLADINOU_P5",100,30,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP SCHKO Èeské støedohoøí","12546396 || 13409844 || 12057366 || 12546410 || 13409826 || 12546395 || 12057344 || 12057439 || 13123328 || 12548487 || 12548472 || 12057341 || 12057424 || 13409827 || 12548488 || 13409845 || 12057327 || 12546397 || 12057440 || 13437190 || 13437177 || 12546401 || 12546414 || 12057441 || 12057381 || 12546416 || 12546411 || 13437166 || 13437250 || 12546415 || 13437191 || 12057413 || 12548476 || 12057425 || 13437216 || 12548482 || 12548453 || 12057342 || 12057345 || 12548489 || 13437232 || 12548462 || 13437186 || 12546402 || 12057394 || 12057418 || 12546417 || 12546418 || 13437150 || 13437227 || 12057388 || 12546399 || 12546412 || 12057346 || 12546413 || 12057408 || 12057449 || 12548479 || 12548468 || 12057389 || 12548490 || 12057390 || 12548480 || 12548457 || 12057446 || 12548459 || 12548475 || 12548465 || 12057354 || 12548463 || 12057459 || 12057347 || 12548458 || 12553133 || 13437207 || 12548481 || 12548469 || 12548493 || 13437162 || 12057398 || 12057399 || 12057395 || 12548474 || 12057372 || 13439581 || 12548486 || 12548467 || 13439570 || 12057312 || 12057314 || 12548470 || 12548491 || 12548471 || 12057426 || 13116245 || 12057412 || 13409839 || 12548477 || 13409833 || 13116123 || 12548455 || 12548483 || 12057431 || 12546394 || 12546408 || 13409824 || 13409825 || 12057370 || 13116222 || 12057452 || 12546409 || 12057437 || 13116090 || 13116306 || 13116155 || 13121347 || 13121352 || 12057325 || 12057336 || 13409840 || 13409831 || 13121349 || 12548484 || 12057401 || 13121350 || 12548456 || 12548466"
"Druh","CZ0423216","Kopistská výsypka","Bombina bombina",1188,2022-04-15,2024-05-12,"Krajský úøad Ústeckého kraje","VYSYCHANI_P6",100,30,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP SCHKO Èeské støedohoøí","12546396 || 13409844 || 12057366 || 12546410 || 13409826 || 12546395 || 12057344 || 12057439 || 13123328 || 12548487 || 12548472 || 12057341 || 12057424 || 13409827 || 12548488 || 13409845 || 12057327 || 12546397 || 12057440 || 13437190 || 13437177 || 12546401 || 12546414 || 12057441 || 12057381 || 12546416 || 12546411 || 13437166 || 13437250 || 12546415 || 13437191 || 12057413 || 12548476 || 12057425 || 13437216 || 12548482 || 12548453 || 12057342 || 12057345 || 12548489 || 13437232 || 12548462 || 13437186 || 12546402 || 12057394 || 12057418 || 12546417 || 12546418 || 13437150 || 13437227 || 12057388 || 12546399 || 12546412 || 12057346 || 12546413 || 12057408 || 12057449 || 12548479 || 12548468 || 12057389 || 12548490 || 12057390 || 12548480 || 12548457 || 12057446 || 12548459 || 12548475 || 12548465 || 12057354 || 12548463 || 12057459 || 12057347 || 12548458 || 12553133 || 13437207 || 12548481 || 12548469 || 12548493 || 13437162 || 12057398 || 12057399 || 12057395 || 12548474 || 12057372 || 13439581 || 12548486 || 12548467 || 13439570 || 12057312 || 12057314 || 12548470 || 12548491 || 12548471 || 12057426 || 13116245 || 12057412 || 13409839 || 12548477 || 13409833 || 13116123 || 12548455 || 12548483 || 12057431 || 12546394 || 12546408 || 13409824 || 13409825 || 12057370 || 13116222 || 12057452 || 12546409 || 12057437 || 13116090 || 13116306 || 13116155 || 13121347 || 13121352 || 12057325 || 12057336 || 13409840 || 13409831 || 13121349 || 12548484 || 12057401 || 13121350 || 12548456 || 12548466"
"Druh","CZ0423216","Kopistská výsypka","Bombina bombina",1188,2022-04-15,2024-05-12,"Krajský úøad Ústeckého kraje","PRUHLEDNOST_P8",90,30,"% lokalit v dobrém stavu","dobrý","zhoršující se",2025-04-10,"RP SCHKO Èeské støedohoøí","12546396 || 13409844 || 12057366 || 12546410 || 13409826 || 12546395 || 12057344 || 12057439 || 13123328 || 12548487 || 12548472 || 12057341 || 12057424 || 13409827 || 12548488 || 13409845 || 12057327 || 12546397 || 12057440 || 13437190 || 13437177 || 12546401 || 12546414 || 12057441 || 12057381 || 12546416 || 12546411 || 13437166 || 13437250 || 12546415 || 13437191 || 12057413 || 12548476 || 12057425 || 13437216 || 12548482 || 12548453 || 12057342 || 12057345 || 12548489 || 13437232 || 12548462 || 13437186 || 12546402 || 12057394 || 12057418 || 12546417 || 12546418 || 13437150 || 13437227 || 12057388 || 12546399 || 12546412 || 12057346 || 12546413 || 12057408 || 12057449 || 12548479 || 12548468 || 12057389 || 12548490 || 12057390 || 12548480 || 12548457 || 12057446 || 12548459 || 12548475 || 12548465 || 12057354 || 12548463 || 12057459 || 12057347 || 12548458 || 12553133 || 13437207 || 12548481 || 12548469 || 12548493 || 13437162 || 12057398 || 12057399 || 12057395 || 12548474 || 12057372 || 13439581 || 12548486 || 12548467 || 13439570 || 12057312 || 12057314 || 12548470 || 12548491 || 12548471 || 12057426 || 13116245 || 12057412 || 13409839 || 12548477 || 13409833 || 13116123 || 12548455 || 12548483 || 12057431 || 12546394 || 12546408 || 13409824 || 13409825 || 12057370 || 13116222 || 12057452 || 12546409 || 12057437 || 13116090 || 13116306 || 13116155 || 13121347 || 13121352 || 12057325 || 12057336 || 13409840 || 13409831 || 13121349 || 12548484 || 12057401 || 13121350 || 12548456 || 12548466"
"Druh","CZ0423216","Kopistská výsypka","Bombina bombina",1188,2022-04-15,2024-05-12,"Krajský úøad Ústeckého kraje","ZASTIN_P9",100,30,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP SCHKO Èeské støedohoøí","12546396 || 13409844 || 12057366 || 12546410 || 13409826 || 12546395 || 12057344 || 12057439 || 13123328 || 12548487 || 12548472 || 12057341 || 12057424 || 13409827 || 12548488 || 13409845 || 12057327 || 12546397 || 12057440 || 13437190 || 13437177 || 12546401 || 12546414 || 12057441 || 12057381 || 12546416 || 12546411 || 13437166 || 13437250 || 12546415 || 13437191 || 12057413 || 12548476 || 12057425 || 13437216 || 12548482 || 12548453 || 12057342 || 12057345 || 12548489 || 13437232 || 12548462 || 13437186 || 12546402 || 12057394 || 12057418 || 12546417 || 12546418 || 13437150 || 13437227 || 12057388 || 12546399 || 12546412 || 12057346 || 12546413 || 12057408 || 12057449 || 12548479 || 12548468 || 12057389 || 12548490 || 12057390 || 12548480 || 12548457 || 12057446 || 12548459 || 12548475 || 12548465 || 12057354 || 12548463 || 12057459 || 12057347 || 12548458 || 12553133 || 13437207 || 12548481 || 12548469 || 12548493 || 13437162 || 12057398 || 12057399 || 12057395 || 12548474 || 12057372 || 13439581 || 12548486 || 12548467 || 13439570 || 12057312 || 12057314 || 12548470 || 12548491 || 12548471 || 12057426 || 13116245 || 12057412 || 13409839 || 12548477 || 13409833 || 13116123 || 12548455 || 12548483 || 12057431 || 12546394 || 12546408 || 13409824 || 13409825 || 12057370 || 13116222 || 12057452 || 12546409 || 12057437 || 13116090 || 13116306 || 13116155 || 13121347 || 13121352 || 12057325 || 12057336 || 13409840 || 13409831 || 13121349 || 12548484 || 12057401 || 13121350 || 12548456 || 12548466"
"Druh","CZ0423216","Kopistská výsypka","Bombina bombina",1188,2022-04-15,2024-05-12,"Krajský úøad Ústeckého kraje","UHYN_P10",100,30,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP SCHKO Èeské støedohoøí","12546396 || 13409844 || 12057366 || 12546410 || 13409826 || 12546395 || 12057344 || 12057439 || 13123328 || 12548487 || 12548472 || 12057341 || 12057424 || 13409827 || 12548488 || 13409845 || 12057327 || 12546397 || 12057440 || 13437190 || 13437177 || 12546401 || 12546414 || 12057441 || 12057381 || 12546416 || 12546411 || 13437166 || 13437250 || 12546415 || 13437191 || 12057413 || 12548476 || 12057425 || 13437216 || 12548482 || 12548453 || 12057342 || 12057345 || 12548489 || 13437232 || 12548462 || 13437186 || 12546402 || 12057394 || 12057418 || 12546417 || 12546418 || 13437150 || 13437227 || 12057388 || 12546399 || 12546412 || 12057346 || 12546413 || 12057408 || 12057449 || 12548479 || 12548468 || 12057389 || 12548490 || 12057390 || 12548480 || 12548457 || 12057446 || 12548459 || 12548475 || 12548465 || 12057354 || 12548463 || 12057459 || 12057347 || 12548458 || 12553133 || 13437207 || 12548481 || 12548469 || 12548493 || 13437162 || 12057398 || 12057399 || 12057395 || 12548474 || 12057372 || 13439581 || 12548486 || 12548467 || 13439570 || 12057312 || 12057314 || 12548470 || 12548491 || 12548471 || 12057426 || 13116245 || 12057412 || 13409839 || 12548477 || 13409833 || 13116123 || 12548455 || 12548483 || 12057431 || 12546394 || 12546408 || 13409824 || 13409825 || 12057370 || 13116222 || 12057452 || 12546409 || 12057437 || 13116090 || 13116306 || 13116155 || 13121347 || 13121352 || 12057325 || 12057336 || 13409840 || 13409831 || 13121349 || 12548484 || 12057401 || 13121350 || 12548456 || 12548466"
"Druh","CZ0423216","Kopistská výsypka","Bombina bombina",1188,2022-04-15,2024-05-12,"Krajský úøad Ústeckého kraje","CELKOVE_P0",55,30,"% lokalit v dobrém stavu","dobrý","zhoršující se",2025-04-10,"RP SCHKO Èeské støedohoøí","12546396 || 13409844 || 12057366 || 12546410 || 13409826 || 12546395 || 12057344 || 12057439 || 13123328 || 12548487 || 12548472 || 12057341 || 12057424 || 13409827 || 12548488 || 13409845 || 12057327 || 12546397 || 12057440 || 13437190 || 13437177 || 12546401 || 12546414 || 12057441 || 12057381 || 12546416 || 12546411 || 13437166 || 13437250 || 12546415 || 13437191 || 12057413 || 12548476 || 12057425 || 13437216 || 12548482 || 12548453 || 12057342 || 12057345 || 12548489 || 13437232 || 12548462 || 13437186 || 12546402 || 12057394 || 12057418 || 12546417 || 12546418 || 13437150 || 13437227 || 12057388 || 12546399 || 12546412 || 12057346 || 12546413 || 12057408 || 12057449 || 12548479 || 12548468 || 12057389 || 12548490 || 12057390 || 12548480 || 12548457 || 12057446 || 12548459 || 12548475 || 12548465 || 12057354 || 12548463 || 12057459 || 12057347 || 12548458 || 12553133 || 13437207 || 12548481 || 12548469 || 12548493 || 13437162 || 12057398 || 12057399 || 12057395 || 12548474 || 12057372 || 13439581 || 12548486 || 12548467 || 13439570 || 12057312 || 12057314 || 12548470 || 12548491 || 12548471 || 12057426 || 13116245 || 12057412 || 13409839 || 12548477 || 13409833 || 13116123 || 12548455 || 12548483 || 12057431 || 12546394 || 12546408 || 13409824 || 13409825 || 12057370 || 13116222 || 12057452 || 12546409 || 12057437 || 13116090 || 13116306 || 13116155 || 13121347 || 13121352 || 12057325 || 12057336 || 13409840 || 13409831 || 13121349 || 12548484 || 12057401 || 13121350 || 12548456 || 12548466"
"Druh","CZ0423216","Kopistská výsypka","Bombina bombina",1188,2022-04-15,2024-05-12,"Krajský úøad Ústeckého kraje","POCET_HODNOCENYCH_LOKALIT",20,NA,"poèet dílèích lokalit","nehodnocen","zlepšující se",2025-04-10,"RP SCHKO Èeské støedohoøí","12546396 || 13409844 || 12057366 || 12546410 || 13409826 || 12546395 || 12057344 || 12057439 || 13123328 || 12548487 || 12548472 || 12057341 || 12057424 || 13409827 || 12548488 || 13409845 || 12057327 || 12546397 || 12057440 || 13437190 || 13437177 || 12546401 || 12546414 || 12057441 || 12057381 || 12546416 || 12546411 || 13437166 || 13437250 || 12546415 || 13437191 || 12057413 || 12548476 || 12057425 || 13437216 || 12548482 || 12548453 || 12057342 || 12057345 || 12548489 || 13437232 || 12548462 || 13437186 || 12546402 || 12057394 || 12057418 || 12546417 || 12546418 || 13437150 || 13437227 || 12057388 || 12546399 || 12546412 || 12057346 || 12546413 || 12057408 || 12057449 || 12548479 || 12548468 || 12057389 || 12548490 || 12057390 || 12548480 || 12548457 || 12057446 || 12548459 || 12548475 || 12548465 || 12057354 || 12548463 || 12057459 || 12057347 || 12548458 || 12553133 || 13437207 || 12548481 || 12548469 || 12548493 || 13437162 || 12057398 || 12057399 || 12057395 || 12548474 || 12057372 || 13439581 || 12548486 || 12548467 || 13439570 || 12057312 || 12057314 || 12548470 || 12548491 || 12548471 || 12057426 || 13116245 || 12057412 || 13409839 || 12548477 || 13409833 || 13116123 || 12548455 || 12548483 || 12057431 || 12546394 || 12546408 || 13409824 || 13409825 || 12057370 || 13116222 || 12057452 || 12546409 || 12057437 || 13116090 || 13116306 || 13116155 || 13121347 || 13121352 || 12057325 || 12057336 || 13409840 || 13409831 || 13121349 || 12548484 || 12057401 || 13121350 || 12548456 || 12548466"
