"","sitecode","habitat","region_id","pair","datum_new","datum_old"
"2463","CZ0724089","9130","CZ1610","VMB1_VMB2",2019-10-25,2002-10-09
"2464","CZ0724089","9130","CZ1612","VMB1_VMB2",2016-09-27,2003-08-01
"2465","CZ0724089","9130","CZ1614","VMB1_VMB2",2012-09-12,2003-10-21
"2466","CZ0724089","9130","CZ1616","VMB1_VMB2",2014-08-01,2003-10-21
"2467","CZ0724089","9130","CZ1619","VMB1_VMB2",2016-10-04,2003-08-01
"2468","CZ0724089","9130","CZ1621","VMB1_VMB2",2009-09-19,2003-10-29
"2469","CZ0724089","9130","CZ1625","VMB1_VMB2",2018-07-02,2003-10-30
"2470","CZ0724089","9130","CZ1633","VMB1_VMB2",2012-08-22,2005-07-14
"2471","CZ0724089","9130","CZ1640","VMB1_VMB2",2017-08-25,2003-05-01
"2472","CZ0724089","9130","CZ1654","VMB1_VMB2",2012-09-17,2003-10-20
"2473","CZ0724089","9130","CZ1656","VMB1_VMB2",2017-08-05,2003-06-22
"2474","CZ0724089","9130","CZ1662","VMB1_VMB2",2017-08-21,2003-11-18
"2475","CZ0724089","9130","CZ1663","VMB1_VMB2",2020-08-27,2003-11-17
"2476","CZ0724089","9130","CZ1671","VMB1_VMB2",2012-09-09,2004-09-27
"2477","CZ0724089","9130","CZ1692","VMB1_VMB2",2018-09-19,2003-11-19
"2478","CZ0724089","9130","CZ1706","VMB1_VMB2",2018-09-15,2003-11-10
"2479","CZ0724089","9130","CZ1715","VMB1_VMB2",2012-09-19,2003-11-19
"2480","CZ0724089","9130","CZ1806","VMB1_VMB2",2012-09-09,2001-08-29
"2481","CZ0724089","9140","CZ0273","VMB1_VMB2",2017-08-31,2002-05-22
"2482","CZ0724089","9140","CZ0620","VMB1_VMB2",2013-10-09,2002-10-04
"2483","CZ0724089","9140","CZ0621","VMB2_VMB0",2022-04-20,2008-06-17
"2484","CZ0724089","9140","CZ0634","VMB1_VMB2",2008-09-10,2002-12-02
"2485","CZ0724089","9140","CZ1351","VMB1_VMB2",2017-06-03,2002-07-02
"2486","CZ0724089","9140","CZ1386","VMB1_VMB2",2011-09-16,2001-09-25
"2487","CZ0724089","9140","CZ1392","VMB1_VMB2",2010-09-23,2002-07-27
"2488","CZ0724089","9140","CZ1404","VMB1_VMB2",2012-08-30,2002-07-20
"2489","CZ0724089","9140","CZ1553","VMB1_VMB2",2018-09-07,2003-06-19
"2490","CZ0724089","9140","CZ1577","VMB1_VMB2",2013-07-11,2003-08-27
"2491","CZ0724089","9140","CZ1610","VMB1_VMB2",2019-10-14,2002-10-09
"2492","CZ0724089","9140","CZ1619","VMB1_VMB2",2016-10-02,2003-02-23
"2493","CZ0724089","9140","CZ1621","VMB1_VMB2",2009-09-19,2001-09-30
"2494","CZ0724089","9140","CZ1625","VMB1_VMB2",2018-07-05,2003-08-27
"2495","CZ0724089","9140","CZ1662","VMB1_VMB2",2017-08-16,2003-11-16
"2496","CZ0724089","9140","CZ1671","VMB1_VMB2",2012-09-09,2001-06-30
"2497","CZ0724089","9170","CZ0103","VMB1_VMB2",2018-09-21,2003-10-28
"2498","CZ0724089","9170","CZ0268","VMB1_VMB2",2007-08-05,2005-09-25
"2499","CZ0724089","9170","CZ0269","VMB2_VMB0",2022-09-10,2007-08-12
"2500","CZ0724089","9170","CZ0271","VMB1_VMB2",2011-08-06,2002-08-06
"2501","CZ0724089","9170","CZ0272","VMB1_VMB2",2012-06-23,2005-10-20
"2502","CZ0724089","9170","CZ0275","VMB1_VMB2",2019-09-12,2002-11-21
"2503","CZ0724089","9170","CZ0276","VMB2_VMB0",2024-08-10,2010-06-10
"2504","CZ0724089","9170","CZ0669","VMB1_VMB2",2008-07-30,2003-10-28
"2505","CZ0724089","9170","CZ1283","VMB1_VMB2",2015-09-13,2003-06-30
"2506","CZ0724089","9170","CZ1284","VMB1_VMB2",2015-09-18,2003-07-01
"2507","CZ0724089","9170","CZ1288","VMB1_VMB2",2015-09-25,2003-08-10
"2508","CZ0724089","9170","CZ1338","VMB1_VMB2",2015-10-02,2003-08-10
"2509","CZ0724089","9170","CZ1345","VMB1_VMB2",2018-08-27,2003-06-08
"2510","CZ0724089","9170","CZ1351","VMB1_VMB2",2017-09-05,2003-06-06
"2511","CZ0724089","9170","CZ1355","VMB1_VMB2",2018-09-12,2003-08-12
"2512","CZ0724089","9170","CZ1362","VMB1_VMB2",2018-09-03,2003-06-14
"2513","CZ0724089","9170","CZ1374","VMB1_VMB2",2019-08-27,2002-08-15
"2514","CZ0724089","9170","CZ1383","VMB1_VMB2",2011-07-24,2003-06-07
"2515","CZ0724089","9170","CZ1431","VMB1_VMB2",2017-08-31,2003-06-15
"2516","CZ0724089","9170","CZ1439","VMB1_VMB2",2016-07-04,2002-10-05
"2517","CZ0724089","9170","CZ1481","VMB1_VMB2",2010-09-29,2003-08-06
"2518","CZ0724089","9170","CZ1504","VMB2_VMB0",2023-08-12,2010-07-14
"2519","CZ0724089","9170","CZ1540","VMB1_VMB2",2010-07-15,2003-06-16
"2520","CZ0724089","9170","CZ1559","VMB1_VMB2",2010-10-28,2005-07-19
"2521","CZ0724089","9170","CZ1564","VMB1_VMB2",2017-07-01,2003-06-19
"2522","CZ0724089","9170","CZ1614","VMB1_VMB2",2012-09-12,2004-08-08
"2523","CZ0724089","9170","CZ1616","VMB1_VMB2",2014-08-16,2005-10-20
"2524","CZ0724089","9170","CZ1654","VMB1_VMB2",2012-07-28,2005-10-20
"2525","CZ0724089","9170","CZ1656","VMB1_VMB2",2017-08-08,2003-06-22
"2526","CZ0724089","9170","CZ1663","VMB1_VMB2",2020-06-27,2003-11-18
"2527","CZ0724089","9170","CZ1671","VMB1_VMB2",2012-09-07,2003-08-17
"2528","CZ0724089","9170","CZ1706","VMB1_VMB2",2018-09-15,2003-11-19
"2529","CZ0724089","9170","CZ1714","VMB1_VMB2",2017-08-25,2003-11-19
"2530","CZ0724089","9170","CZ1715","VMB1_VMB2",2012-09-18,2003-11-19
"2531","CZ0724089","9170","CZ1806","VMB1_VMB2",2012-09-09,2005-09-24
"2532","CZ0724089","9180","CZ0103","VMB1_VMB2",2018-09-20,2003-11-19
"2533","CZ0724089","9180","CZ0268","VMB1_VMB2",2011-07-09,2002-05-08
"2534","CZ0724089","9180","CZ0269","VMB2_VMB0",2022-09-10,2007-08-30
"2535","CZ0724089","9180","CZ0270","VMB2_VMB0",2024-10-03,2007-09-03
"2536","CZ0724089","9180","CZ0271","VMB1_VMB2",2011-08-06,2002-05-31
"2537","CZ0724089","9180","CZ0272","VMB1_VMB2",2012-06-23,2002-06-10
"2538","CZ0724089","9180","CZ0273","VMB1_VMB2",2017-08-31,2002-10-01
"2539","CZ0724089","9180","CZ0274","VMB2_VMB0",2024-07-04,2010-07-02
"2540","CZ0724089","9180","CZ0275","VMB1_VMB2",2019-09-12,2001-10-30
"2541","CZ0724089","9180","CZ0276","VMB2_VMB0",2024-09-04,2010-09-29
"2542","CZ0724089","9180","CZ0620","VMB1_VMB2",2013-09-12,2002-10-04
"2543","CZ0724089","9180","CZ0621","VMB2_VMB0",2022-07-21,2008-07-09
"2544","CZ0724089","9180","CZ0634","VMB2_VMB0",2023-10-15,2018-06-18
"2545","CZ0724089","9180","CZ1284","VMB1_VMB2",2015-09-15,2002-08-09
"2546","CZ0724089","9180","CZ1288","VMB1_VMB2",2015-09-24,2003-07-28
"2547","CZ0724089","9180","CZ1338","VMB1_VMB2",2015-10-02,2002-08-16
"2548","CZ0724089","9180","CZ1345","VMB1_VMB2",2018-09-04,2003-08-26
"2549","CZ0724089","9180","CZ1351","VMB1_VMB2",2017-07-20,2002-08-16
"2550","CZ0724089","9180","CZ1362","VMB1_VMB2",2018-09-05,2002-09-19
"2551","CZ0724089","9180","CZ1374","VMB1_VMB2",2019-09-04,2002-09-19
"2552","CZ0724089","9180","CZ1386","VMB1_VMB2",2011-09-15,2001-09-26
"2553","CZ0724089","9180","CZ1392","VMB1_VMB2",2010-09-23,2002-07-30
"2554","CZ0724089","9180","CZ1404","VMB1_VMB2",2012-08-30,2002-07-23
"2555","CZ0724089","9180","CZ1431","VMB1_VMB2",2017-08-30,2001-10-22
"2556","CZ0724089","9180","CZ1445","VMB1_VMB2",2012-06-14,2003-06-20
"2557","CZ0724089","9180","CZ1477","VMB1_VMB2",2013-07-18,2003-02-25
"2558","CZ0724089","9180","CZ1478","VMB1_VMB2",2014-06-12,2003-07-31
"2559","CZ0724089","9180","CZ1481","VMB1_VMB2",2010-09-23,2002-07-10
"2560","CZ0724089","9180","CZ1490","VMB1_VMB2",2012-07-24,2001-10-16
"2561","CZ0724089","9180","CZ1504","VMB2_VMB0",2023-07-20,2010-06-13
"2562","CZ0724089","9180","CZ1517","VMB1_VMB2",2016-09-16,2002-10-30
"2563","CZ0724089","9180","CZ1552","VMB1_VMB2",2017-08-28,2002-09-19
"2564","CZ0724089","9180","CZ1559","VMB1_VMB2",2010-10-28,2002-10-23
"2565","CZ0724089","9180","CZ1577","VMB1_VMB2",2013-08-07,2003-08-27
"2566","CZ0724089","9180","CZ1610","VMB1_VMB2",2019-10-25,2003-08-27
"2567","CZ0724089","9180","CZ1612","VMB1_VMB2",2016-09-26,2003-08-01
"2568","CZ0724089","9180","CZ1614","VMB1_VMB2",2012-09-12,2003-07-26
"2569","CZ0724089","9180","CZ1616","VMB1_VMB2",2014-08-01,2001-05-17
"2570","CZ0724089","9180","CZ1619","VMB1_VMB2",2016-10-04,2004-09-14
"2571","CZ0724089","9180","CZ1621","VMB1_VMB2",2009-09-19,2003-08-15
"2572","CZ0724089","9180","CZ1625","VMB1_VMB2",2018-07-08,2003-08-30
"2573","CZ0724089","9180","CZ1633","VMB1_VMB2",2012-08-22,2003-10-28
"2574","CZ0724089","9180","CZ1640","VMB1_VMB2",2017-08-23,2002-11-28
"2575","CZ0724089","9180","CZ1654","VMB1_VMB2",2012-09-03,2003-07-26
"2576","CZ0724089","9180","CZ1656","VMB1_VMB2",2017-08-08,2003-06-22
"2577","CZ0724089","9180","CZ1662","VMB1_VMB2",2017-08-21,2003-11-18
"2578","CZ0724089","9180","CZ1663","VMB1_VMB2",2020-08-27,2003-11-18
"2579","CZ0724089","9180","CZ1671","VMB1_VMB2",2012-09-09,2004-09-27
"2580","CZ0724089","9180","CZ1692","VMB1_VMB2",2018-09-19,2003-11-19
"2581","CZ0724089","9180","CZ1706","VMB1_VMB2",2018-09-15,2003-11-19
"2582","CZ0724089","9180","CZ1713","VMB1_VMB2",2018-09-01,2003-08-06
"2583","CZ0724089","9180","CZ1714","VMB1_VMB2",2017-09-07,2003-11-19
"2584","CZ0724089","9180","CZ1715","VMB1_VMB2",2012-09-19,2003-11-19
"2585","CZ0724089","91E0","CZ0103","VMB1_VMB2",2018-09-21,2003-10-28
"2586","CZ0724089","91E0","CZ0104","VMB1_VMB2",2014-09-09,2001-09-14
"2587","CZ0724089","91E0","CZ0268","VMB1_VMB2",2007-10-07,2005-09-25
"2588","CZ0724089","91E0","CZ0269","VMB2_VMB0",2022-09-10,2007-08-31
"2589","CZ0724089","91E0","CZ0270","VMB2_VMB0",2024-10-01,2007-09-06
"2590","CZ0724089","91E0","CZ0271","VMB1_VMB2",2011-08-06,2002-05-08
"2591","CZ0724089","91E0","CZ0272","VMB1_VMB2",2012-06-16,2002-07-10
"2592","CZ0724089","91E0","CZ0273","VMB1_VMB2",2017-08-18,2005-10-20
"2593","CZ0724089","91E0","CZ0274","VMB2_VMB0",2024-07-06,2010-07-05
"2594","CZ0724089","91E0","CZ0275","VMB1_VMB2",2019-08-21,2001-10-23
"2595","CZ0724089","91E0","CZ0276","VMB2_VMB0",2024-09-04,2010-09-30
"2596","CZ0724089","91E0","CZ0620","VMB1_VMB2",2013-10-09,2002-09-12
"2597","CZ0724089","91E0","CZ0621","VMB2_VMB0",2022-09-07,2008-08-26
"2598","CZ0724089","91E0","CZ0634","VMB2_VMB0",2023-10-14,2008-09-06
"2599","CZ0724089","91E0","CZ0635","VMB1_VMB2",2015-06-01,2002-08-27
"2600","CZ0724089","91E0","CZ1283","VMB1_VMB2",2015-09-14,2002-12-31
"2601","CZ0724089","91E0","CZ1284","VMB1_VMB2",2015-09-15,2003-07-23
"2602","CZ0724089","91E0","CZ1288","VMB1_VMB2",2015-09-22,2003-06-17
"2603","CZ0724089","91E0","CZ1338","VMB1_VMB2",2015-10-01,2002-08-16
"2604","CZ0724089","91E0","CZ1345","VMB1_VMB2",2018-09-03,2002-09-19
"2605","CZ0724089","91E0","CZ1351","VMB1_VMB2",2017-09-05,2002-08-30
"2606","CZ0724089","91E0","CZ1355","VMB1_VMB2",2017-09-11,2002-08-23
"2607","CZ0724089","91E0","CZ1362","VMB1_VMB2",2018-09-03,2002-09-18
"2608","CZ0724089","91E0","CZ1374","VMB1_VMB2",2019-09-04,2002-12-31
"2609","CZ0724089","91E0","CZ1383","VMB1_VMB2",2011-06-22,2002-10-05
"2610","CZ0724089","91E0","CZ1386","VMB1_VMB2",2011-09-16,2001-09-26
"2611","CZ0724089","91E0","CZ1392","VMB1_VMB2",2010-10-02,2002-07-28
"2612","CZ0724089","91E0","CZ1404","VMB1_VMB2",2012-10-04,2002-07-23
"2613","CZ0724089","91E0","CZ1414","VMB1_VMB2",2013-08-22,2001-09-14
"2614","CZ0724089","91E0","CZ1431","VMB1_VMB2",2017-08-31,2001-08-20
"2615","CZ0724089","91E0","CZ1439","VMB1_VMB2",2016-07-05,2002-10-05
"2616","CZ0724089","91E0","CZ1445","VMB1_VMB2",2012-08-06,2002-08-27
"2617","CZ0724089","91E0","CZ1470","VMB1_VMB2",2017-06-25,2002-09-10
"2618","CZ0724089","91E0","CZ1475","VMB1_VMB2",2015-09-18,2002-06-12
"2619","CZ0724089","91E0","CZ1477","VMB1_VMB2",2013-07-18,2003-07-05
"2620","CZ0724089","91E0","CZ1478","VMB1_VMB2",2014-10-29,2003-07-24
"2621","CZ0724089","91E0","CZ1481","VMB1_VMB2",2010-09-30,2002-08-01
"2622","CZ0724089","91E0","CZ1490","VMB1_VMB2",2012-08-19,2001-07-29
"2623","CZ0724089","91E0","CZ1498","VMB1_VMB2",2017-05-17,2002-08-27
"2624","CZ0724089","91E0","CZ1504","VMB2_VMB0",2023-08-12,2010-07-13
"2625","CZ0724089","91E0","CZ1515","VMB1_VMB2",2013-06-23,2003-07-05
"2626","CZ0724089","91E0","CZ1517","VMB1_VMB2",2018-09-02,2003-10-12
"2627","CZ0724089","91E0","CZ1531","VMB1_VMB2",2009-06-25,2002-07-12
"2628","CZ0724089","91E0","CZ1540","VMB1_VMB2",2010-07-12,2003-05-08
"2629","CZ0724089","91E0","CZ1552","VMB1_VMB2",2017-09-06,2002-09-20
"2630","CZ0724089","91E0","CZ1553","VMB1_VMB2",2018-09-07,2003-10-12
"2631","CZ0724089","91E0","CZ1559","VMB1_VMB2",2010-10-28,2002-09-17
"2632","CZ0724089","91E0","CZ1564","VMB1_VMB2",2017-07-01,2003-06-16
"2633","CZ0724089","91E0","CZ1577","VMB1_VMB2",2013-08-07,2003-08-27
"2634","CZ0724089","91E0","CZ1610","VMB1_VMB2",2019-10-14,2002-08-27
"2635","CZ0724089","91E0","CZ1619","VMB1_VMB2",2016-10-04,2003-10-28
"2636","CZ0724089","91E0","CZ1621","VMB1_VMB2",2009-09-18,2003-10-29
"2637","CZ0724089","91E0","CZ1625","VMB1_VMB2",2018-07-08,2003-10-17
"2638","CZ0724089","91E0","CZ1633","VMB1_VMB2",2012-08-20,2003-10-28
"2639","CZ0724089","91E0","CZ1640","VMB1_VMB2",2017-08-25,2002-11-13
"2640","CZ0724089","91E0","CZ1654","VMB1_VMB2",2012-09-03,2003-07-26
"2641","CZ0724089","91E0","CZ1656","VMB1_VMB2",2017-08-01,2003-06-20
"2642","CZ0724089","91E0","CZ1662","VMB1_VMB2",2017-08-21,2003-11-15
"2643","CZ0724089","91E0","CZ1663","VMB1_VMB2",2020-08-25,2003-11-15
"2644","CZ0724089","91E0","CZ1692","VMB1_VMB2",2018-09-19,2002-10-21
"2645","CZ0724089","91E0","CZ1706","VMB1_VMB2",2018-09-15,2002-07-06
"2646","CZ0724089","91E0","CZ1715","VMB1_VMB2",2012-09-19,2002-10-21
"2647","CZ0724089","91E0","CZ1806","VMB1_VMB2",2012-09-09,2005-09-24
"2648","CZ0724089","91E0","CZ1857","VMB1_VMB2",2017-07-07,2001-08-29
"2649","CZ0724089","9410","CZ0273","VMB1_VMB2",2017-08-31,2002-05-22
"2650","CZ0724089","9410","CZ0620","VMB1_VMB2",2013-10-15,2003-10-17
"2651","CZ0724089","9410","CZ0621","VMB2_VMB0",2022-09-07,2008-08-19
"2652","CZ0724089","9410","CZ0634","VMB2_VMB0",2023-09-26,2008-09-05
"2653","CZ0724089","9410","CZ1475","VMB1_VMB2",2015-07-30,2002-06-12
"2654","CZ0724089","9410","CZ1477","VMB1_VMB2",2013-07-18,2003-07-05
"2655","CZ0724089","9410","CZ1498","VMB1_VMB2",2017-05-17,2002-08-27
"2656","CZ0724089","9410","CZ1515","VMB1_VMB2",2013-06-23,2003-07-05
"2657","CZ0724089","9410","CZ1553","VMB1_VMB2",2018-09-07,2003-10-12
"2658","CZ0724089","9410","CZ1559","VMB1_VMB2",2010-10-03,2002-05-22
"2659","CZ0724089","9410","CZ1577","VMB1_VMB2",2013-08-07,2003-08-27
"2660","CZ0724089","9410","CZ1610","VMB1_VMB2",2019-10-08,2002-10-04
"2661","CZ0724089","9410","CZ1612","VMB1_VMB2",2016-09-26,2003-08-01
"2662","CZ0724089","9410","CZ1619","VMB1_VMB2",2016-10-04,2004-01-14
"2663","CZ0724089","9410","CZ1621","VMB1_VMB2",2009-09-19,2003-10-17
"2664","CZ0724089","9410","CZ1625","VMB1_VMB2",2018-06-12,2003-10-17
"2665","CZ0724089","9410","CZ1633","VMB1_VMB2",2012-08-19,2003-10-28
"2666","CZ0724089","9410","CZ1640","VMB1_VMB2",2017-08-22,2003-11-06
"2667","CZ0724089","9410","CZ1662","VMB1_VMB2",2017-08-16,2003-11-18
"2668","CZ0724089","9410","CZ1663","VMB1_VMB2",2020-08-26,2003-11-17
"2669","CZ0724090","9110","CZ0109","VMB2_VMB0",2023-06-14,2007-07-03
"2670","CZ0724090","9110","CZ1022","VMB1_VMB2",2010-07-05,2002-08-06
"2671","CZ0724090","9110","CZ1023","VMB1_VMB2",2017-09-26,2002-09-03
"2672","CZ0724090","9110","CZ1030","VMB1_VMB2",2018-08-03,2003-04-18
"2673","CZ0724090","9110","CZ1048","VMB1_VMB2",2015-09-16,2001-07-28
"2674","CZ0724090","9110","CZ1052","VMB1_VMB2",2016-06-18,2002-06-18
"2675","CZ0724090","9110","CZ1055","VMB1_VMB2",2017-06-01,2002-08-18
"2676","CZ0724090","9110","CZ1068","VMB1_VMB2",2015-09-05,2002-06-18
"2677","CZ0724090","9130","CZ0003","VMB2_VMB0",2021-07-06,2006-09-27
"2678","CZ0724090","9130","CZ0109","VMB2_VMB0",2023-06-18,2007-10-05
"2679","CZ0724090","9130","CZ0539","VMB1_VMB2",2008-07-12,2002-08-20
"2680","CZ0724090","9130","CZ1022","VMB1_VMB2",2010-07-05,2003-08-21
"2681","CZ0724090","9130","CZ1023","VMB1_VMB2",2017-09-30,2003-04-18
"2682","CZ0724090","9130","CZ1030","VMB1_VMB2",2018-09-24,2003-04-18
"2683","CZ0724090","9130","CZ1048","VMB1_VMB2",2015-10-05,2001-07-28
"2684","CZ0724090","9130","CZ1052","VMB1_VMB2",2016-06-18,2002-06-18
"2685","CZ0724090","9130","CZ1054","VMB1_VMB2",2012-06-22,2002-08-18
"2686","CZ0724090","9130","CZ1055","VMB1_VMB2",2017-07-13,2002-08-18
"2687","CZ0724090","9130","CZ1059","VMB1_VMB2",2018-08-10,2004-11-25
"2688","CZ0724090","9130","CZ1068","VMB1_VMB2",2015-09-06,2002-08-14
"2689","CZ0724090","9130","CZ1069","VMB1_VMB2",2012-05-22,2002-06-10
"2690","CZ0724090","9170","CZ0003","VMB2_VMB0",2021-07-06,2006-09-27
"2691","CZ0724090","9170","CZ0109","VMB2_VMB0",2023-06-15,2007-10-03
"2692","CZ0724090","9170","CZ0539","VMB1_VMB2",2008-07-15,2002-08-23
"2693","CZ0724090","9170","CZ1022","VMB1_VMB2",2010-07-05,2003-08-21
"2694","CZ0724090","9170","CZ1023","VMB1_VMB2",2017-09-22,2002-08-20
"2695","CZ0724090","9170","CZ1030","VMB1_VMB2",2018-09-24,2002-09-03
"2696","CZ0724090","9170","CZ1048","VMB1_VMB2",2015-10-21,2004-05-30
"2697","CZ0724090","9170","CZ1052","VMB1_VMB2",2016-06-18,2005-08-15
"2698","CZ0724090","9170","CZ1054","VMB1_VMB2",2012-06-22,2002-08-16
"2699","CZ0724090","9170","CZ1055","VMB1_VMB2",2017-09-08,2002-08-18
"2700","CZ0724090","9170","CZ1059","VMB1_VMB2",2018-08-10,2004-11-25
"2701","CZ0724090","9170","CZ1068","VMB1_VMB2",2015-09-05,2002-08-14
"2702","CZ0724090","9170","CZ1069","VMB1_VMB2",2012-05-23,2002-06-10
"2703","CZ0724090","9180","CZ0539","VMB1_VMB2",2008-07-12,2002-08-20
"2704","CZ0724090","9180","CZ1022","VMB1_VMB2",2010-06-18,2002-04-10
"2705","CZ0724090","9180","CZ1023","VMB1_VMB2",2017-09-26,2002-09-03
"2706","CZ0724090","9180","CZ1030","VMB1_VMB2",2018-08-04,2003-04-18
"2707","CZ0724090","9180","CZ1048","VMB1_VMB2",2015-10-21,2001-07-28
"2708","CZ0724090","9180","CZ1052","VMB1_VMB2",2016-06-09,2001-07-20
"2709","CZ0724090","9180","CZ1055","VMB1_VMB2",2017-06-08,2001-07-05
"2710","CZ0724090","9180","CZ1069","VMB1_VMB2",2012-05-21,2002-06-10
"2711","CZ0724090","91E0","CZ0003","VMB2_VMB0",2021-07-06,2006-09-27
"2712","CZ0724090","91E0","CZ0109","VMB2_VMB0",2023-06-18,2007-10-06
"2713","CZ0724090","91E0","CZ0539","VMB1_VMB2",2008-07-11,2005-08-15
"2714","CZ0724090","91E0","CZ1022","VMB1_VMB2",2010-06-10,2003-08-21
"2715","CZ0724090","91E0","CZ1023","VMB1_VMB2",2017-09-30,2002-08-20
"2716","CZ0724090","91E0","CZ1030","VMB1_VMB2",2018-09-24,2003-04-18
"2717","CZ0724090","91E0","CZ1048","VMB1_VMB2",2015-10-02,2001-07-20
"2718","CZ0724090","91E0","CZ1052","VMB1_VMB2",2016-06-17,2002-06-18
"2719","CZ0724090","91E0","CZ1054","VMB1_VMB2",2012-06-22,2002-08-16
"2720","CZ0724090","91E0","CZ1055","VMB1_VMB2",2017-09-08,2002-08-18
"2721","CZ0724090","91E0","CZ1059","VMB1_VMB2",2018-08-10,2001-09-18
"2722","CZ0724090","91E0","CZ1068","VMB1_VMB2",2015-09-05,2005-08-15
"2723","CZ0724090","91E0","CZ1069","VMB1_VMB2",2012-05-23,2002-06-10
"2724","CZ0724090","91G0","CZ0109","VMB1_VMB2",2007-06-27,2002-07-25
"2725","CZ0724090","91G0","CZ1022","VMB1_VMB2",2010-07-05,2001-06-22
"2726","CZ0724090","91G0","CZ1055","VMB1_VMB2",2017-07-14,2001-07-05
"2727","CZ0724090","91I0","CZ1022","VMB1_VMB2",2010-07-05,2003-08-21
"2728","CZ0724090","91I0","CZ1048","VMB1_VMB2",2015-10-09,2001-07-28
"2729","CZ0724090","91I0","CZ1055","VMB1_VMB2",2017-09-08,2002-08-17
"2730","CZ0724090","91I0","CZ1059","VMB1_VMB2",2018-08-06,2001-09-18
"2731","CZ0724091","9130","CZ0112","VMB2_VMB0",2025-09-07,2015-06-12
"2732","CZ0724091","9130","CZ0113","VMB1_VMB2",2014-05-02,2003-07-09
"2733","CZ0724091","9130","CZ0527","VMB2_VMB0",2022-07-20,2008-08-16
"2734","CZ0724091","9130","CZ0565","VMB2_VMB0",2024-10-01,2008-09-07
"2735","CZ0724091","9130","CZ0569","VMB2_VMB0",2023-09-04,2015-03-10
"2736","CZ0724091","9130","CZ0577","VMB2_VMB0",2023-10-01,2015-10-22
"2737","CZ0724091","9130","CZ0586","VMB2_VMB0",2021-08-26,2008-07-06
"2738","CZ0724091","9130","CZ1191","VMB1_VMB2",2019-06-11,2005-09-30
"2739","CZ0724091","9130","CZ1198","VMB1_VMB2",2015-10-14,2003-05-03
"2740","CZ0724091","9130","CZ1200","VMB1_VMB2",2010-08-10,2005-10-03
"2741","CZ0724091","9130","CZ1225","VMB1_VMB2",2010-08-10,2001-06-28
"2742","CZ0724091","9130","CZ1234","VMB1_VMB2",2015-10-18,2003-05-16
"2743","CZ0724091","9130","CZ1253","VMB1_VMB2",2015-10-25,2005-09-28
"2744","CZ0724091","9130","CZ1272","VMB1_VMB2",2015-08-27,2003-06-28
"2745","CZ0724091","9130","CZ1327","VMB1_VMB2",2014-04-09,2002-05-05
"2746","CZ0724091","9170","CZ0112","VMB2_VMB0",2025-09-07,2015-08-06
"2747","CZ0724091","9170","CZ0113","VMB1_VMB2",2014-05-02,2003-07-09
"2748","CZ0724091","9170","CZ0527","VMB2_VMB0",2022-07-27,2008-08-15
"2749","CZ0724091","9170","CZ0565","VMB2_VMB0",2024-10-01,2008-09-22
"2750","CZ0724091","9170","CZ0569","VMB2_VMB0",2023-09-04,2015-10-20
"2751","CZ0724091","9170","CZ0577","VMB2_VMB0",2023-10-01,2015-06-25
"2752","CZ0724091","9170","CZ0586","VMB2_VMB0",2021-09-09,2008-07-06
"2753","CZ0724091","9170","CZ1191","VMB1_VMB2",2019-06-11,2003-07-26
"2754","CZ0724091","9170","CZ1198","VMB1_VMB2",2015-10-14,2005-09-30
"2755","CZ0724091","9170","CZ1200","VMB1_VMB2",2010-08-10,2002-06-26
"2756","CZ0724091","9170","CZ1225","VMB1_VMB2",2010-08-10,2001-10-02
"2757","CZ0724091","9170","CZ1234","VMB1_VMB2",2015-10-18,2003-04-12
"2758","CZ0724091","9170","CZ1253","VMB1_VMB2",2015-10-25,2002-08-06
"2759","CZ0724091","9170","CZ1272","VMB1_VMB2",2015-08-27,2003-06-28
"2760","CZ0724091","9170","CZ1327","VMB1_VMB2",2014-04-08,2002-05-10
"2761","CZ0724091","9180","CZ0569","VMB1_VMB2",2008-07-24,2005-10-02
"2762","CZ0724091","9180","CZ0577","VMB1_VMB2",2008-08-28,2003-06-11
"2763","CZ0724091","9180","CZ1253","VMB1_VMB2",2015-10-21,2002-08-05
"2764","CZ0724091","9180","CZ1272","VMB1_VMB2",2015-05-28,2003-05-28
"2765","CZ0724091","91E0","CZ0112","VMB2_VMB0",2025-09-07,2015-08-26
"2766","CZ0724091","91E0","CZ0113","VMB1_VMB2",2014-04-30,2003-07-09
"2767","CZ0724091","91E0","CZ0527","VMB2_VMB0",2022-07-27,2007-09-16
"2768","CZ0724091","91E0","CZ0565","VMB2_VMB0",2024-08-22,2008-09-07
"2769","CZ0724091","91E0","CZ0569","VMB2_VMB0",2023-09-04,2008-09-07
"2770","CZ0724091","91E0","CZ0577","VMB2_VMB0",2023-10-01,2008-09-20
"2771","CZ0724091","91E0","CZ0586","VMB2_VMB0",2021-09-09,2008-07-06
"2772","CZ0724091","91E0","CZ1175","VMB1_VMB2",2009-08-17,2001-07-09
"2773","CZ0724091","91E0","CZ1191","VMB1_VMB2",2019-06-09,2002-06-26
"2774","CZ0724091","91E0","CZ1198","VMB1_VMB2",2015-10-12,2005-09-30
"2775","CZ0724091","91E0","CZ1200","VMB1_VMB2",2010-08-10,2005-10-03
"2776","CZ0724091","91E0","CZ1234","VMB1_VMB2",2015-10-17,2005-09-29
"2777","CZ0724091","91E0","CZ1253","VMB1_VMB2",2015-10-25,2005-09-28
